"PMID","Autobiography","Bibliography","Biography","Case-Control Studies","Case Reports","Clinical Studies as Topic","Clinical Study","Cohort Studies","Comment","Congress","Consensus Development Conference","Cross-Cultural Comparison","Cross-Over Studies","Cross-Sectional Studies","Diagnostic Test Accuracy","Double-Blind Method","Editorial","Evaluation Studies as Topic","Evaluation Study","Feasibility Studies","Focus Groups","Follow-Up Studies","Genome-Wide Association Study","Historical Article","Human Experimentation","interview","Interviews as Topic","Lecture","Legal Case","Letter","Longitudinal Studies","Matched-Pair Analysis","Meta-analysis","Multicenter Study","News","Personal Narrative","Portrait","Practice Guideline","Predictive Value of Tests","Prospective Studies","Random Allocation","Randomized Controlled Trial","Reproducibility of Results","Retrospective Studies","Review","Systematic Reviews as Topic","Systematic Review","Twin Study","Validation Study"
33484326,0.0,0.0,0.0001,0.0088,0.155,0.0011,0.0282,0.0088,0.00015,0.00001,0.00003,0.00008,0.00006,0.0394,0.0,0.00016,0.00094,0.00017,0.0063,0.00016,0.00005,0.0041,0.0081,0.0003,0.0,0.0,0.00009,0.00002,0.0,0.0004,0.0024,0.00002,0.00023,0.0047,0.00001,0.00003,0.00002,0.00004,0.0056,0.003,0.00049,0.0015,0.002,0.0025,0.0162,0.00004,0.0,0.00043,0.00023
33730906,0.0,0.0,0.0,0.00093,0.001,0.00052,0.0175,0.0185,0.00023,0.0,0.00001,0.0162,0.00006,0.1369,0.0,0.00018,0.0019,0.00071,0.00065,0.00024,0.005,0.0099,0.00008,0.00026,0.0,0.0,0.0547,0.00003,0.0,0.00033,0.0016,0.00003,0.00071,0.0907,0.0,0.0,0.0,0.00003,0.0019,0.0036,0.00032,0.033,0.044,0.0023,0.0162,0.0,0.0,0.00008,0.0248
34144146,0.0,0.0,0.0,0.0029,0.00064,0.0061,0.0147,0.0016,0.00015,0.00005,0.00007,0.00008,0.0011,0.0018,0.0,0.0013,0.0001,0.00017,0.0213,0.00008,0.00006,0.0099,0.00049,0.00026,0.0,0.0,0.00009,0.00002,0.0,0.00039,0.00057,0.00006,0.00056,0.008,0.00001,0.0,0.0,0.0,0.0056,0.00051,0.0012,0.0064,0.0221,0.0099,0.2791,0.0,0.0012,0.00002,0.0031
34851866,0.0,0.0,0.0,0.00093,0.00016,0.0061,0.9814,0.0049,0.00015,0.0,0.00002,0.00002,0.0025,0.00091,0.0,0.0122,0.0013,0.00008,0.0151,0.00006,0.00005,0.0415,0.00004,0.00045,0.0,0.0,0.00091,0.00001,0.0,0.00039,0.0089,0.00023,0.00014,0.0907,0.00001,0.0,0.0,0.0,0.0074,0.8364,0.0012,0.0505,0.0261,0.00083,0.00045,0.0,0.0,0.0,0.00013
35152856,0.0,0.0,0.00001,0.0039,0.0023,0.023,0.0175,0.0016,0.00037,0.00005,0.00002,0.00023,0.00006,0.0023,0.0,0.00037,0.00034,0.00038,0.0213,0.00024,0.00057,0.0099,0.00049,0.00045,0.0,0.00004,0.00091,0.0,0.00006,0.0032,0.0024,0.00006,0.00086,0.0017,0.00024,0.0,0.0,0.00004,0.0013,0.0016,0.0045,0.0176,0.0071,0.0041,0.1756,0.00003,0.0,0.00004,0.00041
35466396,0.0,0.0,0.0,0.00072,0.0,1.0,0.0056,0.00042,0.00015,0.0,0.00002,0.0,0.00002,0.00091,0.0,0.0,0.00021,0.00015,0.0015,0.0004,0.0,0.0075,0.00005,0.00023,0.0,0.0,0.0,0.00001,0.0,0.0001,0.00057,0.0,1.0,0.2655,0.0,0.0,0.0,0.0,0.0013,0.0,0.00012,0.0077,0.0,0.0041,1.0,0.0,1.0,0.0,0.00022
35288616,0.0,0.0,0.0,0.1443,0.00064,0.00035,0.0468,0.0358,0.00023,0.0,0.0,0.00023,0.0018,0.0728,0.0,0.00018,0.00021,0.00017,0.0213,0.00006,0.00002,0.035,0.00017,0.00026,0.0,0.0,0.00009,0.00003,0.00006,0.0032,0.0039,0.00023,0.00014,0.3964,0.00015,0.0,0.0,0.0,0.0194,0.0036,0.00036,0.0029,0.0055,0.446,0.0035,0.0,0.0,0.00002,0.00051
36173036,0.0,0.0,0.0,0.00072,0.001,0.0518,0.0039,0.0,0.00015,0.0,0.00001,0.00008,0.00006,0.0023,0.0,0.00018,0.00034,0.00017,0.0015,0.00008,0.00002,0.0123,0.0358,0.0003,0.00002,0.0,0.00009,0.00002,0.0,0.00039,0.01,0.00002,0.3935,0.00061,0.00001,0.0,0.00002,0.00003,0.0182,0.0013,0.001,0.0,0.0168,0.0041,0.968,0.00037,0.998,0.00003,0.0
36151446,0.0,0.0,0.00001,0.00045,0.8583,0.0035,0.0016,0.0015,0.00023,0.0,0.00002,0.00006,0.00006,0.00063,0.0,0.00016,0.00021,0.00017,0.00065,0.00022,0.00005,0.0224,0.00017,0.001,0.0,0.0,0.0034,0.0,0.0,0.00079,0.0017,0.00006,0.0026,0.0019,0.00015,0.00003,0.0,0.00034,0.0194,0.0026,0.00049,0.00084,0.00099,0.00083,0.6935,0.0,0.00063,0.00008,0.00013
36451226,0.0,0.0,0.00006,0.006,0.00049,0.014,0.9286,0.0133,0.00015,0.00001,0.00002,0.0125,0.00006,0.0072,0.0,0.00024,0.00021,0.00075,0.007,0.0193,0.0167,0.5921,0.00034,0.0003,0.0,0.0,0.2266,0.00001,0.0,0.0053,0.2351,0.00002,0.00029,0.5462,0.00001,0.00003,0.0,0.0,0.0152,0.8364,0.0019,0.0323,0.00081,0.0033,0.00086,0.00003,0.0,0.00002,0.0037
36897426,0.0,0.0,0.0,0.00044,0.00025,0.0022,0.00081,0.00069,0.00023,0.0,0.0,0.00078,0.00002,0.00063,0.0,0.00008,0.00021,0.00004,0.00056,0.00006,0.0,0.0018,0.00004,0.00045,0.0,0.0,0.00091,0.0,0.0,0.0001,0.0048,0.00006,0.9199,0.0017,0.00001,0.0,0.0,0.0,0.00089,0.0012,0.00032,0.00009,0.002,0.0014,0.8239,0.00004,0.998,0.00002,0.00013
37578236,0.0,0.0,0.00001,0.0123,0.0023,0.0022,0.0087,0.0024,0.00015,0.00001,0.00001,0.00008,0.00026,0.00091,0.0,0.0011,0.00021,0.00038,0.0187,0.00024,0.0048,0.0041,0.00027,0.00045,0.0,0.0,0.0019,0.00024,0.0,0.001,0.0013,0.00006,0.00086,0.0017,0.00001,0.0,0.00004,0.00003,0.004,0.0064,0.004,0.0016,0.0286,0.0049,0.0858,0.00003,0.0,0.00008,0.00013
34347327,0.0,0.0,0.00001,0.0015,0.00064,0.0012,0.0686,0.0185,0.00015,0.0,0.00002,0.00002,0.0115,0.0394,0.0,0.00037,0.00021,0.00038,0.0063,0.0108,0.00002,0.035,0.00005,0.00045,0.0,0.0,0.0003,0.00001,0.0,0.00033,0.0027,0.00006,0.00023,0.008,0.00001,0.00003,0.00003,0.0,0.0028,0.0874,0.00047,0.0105,0.0031,0.0716,0.0048,0.0,0.0,0.00004,0.00077
34484327,0.0,0.0,0.00001,0.0203,0.0033,0.0061,0.1021,0.0016,0.00015,0.00005,0.00002,0.00008,0.00026,0.0072,0.0,0.00024,0.00021,0.00038,0.0046,0.00099,0.00006,0.0018,0.00034,0.00056,0.00002,0.0,0.00034,0.00002,0.0,0.00039,0.0066,0.00023,0.00014,0.008,0.00015,0.0,0.00004,0.00004,0.0247,0.0212,0.0706,0.0635,0.0204,0.0037,0.0035,0.00003,0.0,0.00004,0.00022
35332187,0.00003,0.0,0.0001,0.1937,0.00064,0.00052,0.075,0.0247,0.00059,0.00001,0.00001,0.00023,0.00007,0.0039,0.0,0.0074,0.0013,0.00071,0.00056,0.00099,0.00005,0.2534,0.00005,0.00061,0.0,0.0,0.0003,0.00002,0.0,0.0026,0.0569,0.00003,0.00029,0.0269,0.0024,0.00003,0.00004,0.00018,0.0194,0.007,0.0019,0.001,0.005,0.0109,0.0021,0.0,0.0,0.00002,0.00023
35288967,0.0,0.0,0.0,0.00015,0.00016,0.4141,0.006,0.0015,0.00015,0.00005,0.00002,0.0034,0.00002,0.00049,0.0,0.00016,0.00068,0.00017,0.0018,0.0005,0.0,0.004,0.00004,0.00067,0.0,0.0,0.00009,0.0,0.0,0.0001,0.0013,0.00003,0.0498,0.008,0.00001,0.0,0.0,0.00004,0.0019,0.0018,0.00032,0.001,0.0648,0.0014,0.8239,0.00004,0.9956,0.00002,0.00006
35457347,0.00005,0.0,0.00049,0.0887,0.0035,0.0054,0.0478,0.0239,0.0011,0.00005,0.00002,0.00023,0.0011,0.0271,0.0,0.0023,0.0022,0.00019,0.0046,0.0015,0.00016,0.0123,0.00049,0.0019,0.0,0.00004,0.0055,0.0,0.0,0.0018,0.0024,0.00003,0.00071,0.0123,0.0078,0.00076,0.00013,0.0,0.0194,0.02,0.0019,0.0056,0.0027,0.0167,0.2278,0.00003,0.00004,0.00004,0.0097
35627807,0.0,0.0,0.0,0.00045,0.0033,0.023,0.9696,0.0016,0.00023,0.00001,0.00001,0.00006,0.00007,0.00049,0.0,0.002,0.00026,0.00017,0.00065,0.0052,0.00006,0.0544,0.00004,0.00026,0.0,0.0,0.00004,0.0,0.0,0.00013,0.00057,0.0,0.00014,0.0078,0.00001,0.0,0.0,0.0,0.0056,0.0413,0.0039,0.3884,0.00099,0.0049,0.0077,0.0,0.00002,0.0,0.00041
35948447,0.0,0.0,0.0,0.0061,0.00033,0.0027,0.0016,0.00069,0.00015,0.0,0.0,0.00002,0.00002,0.00026,0.0,0.00016,0.0001,0.00034,0.0025,0.00006,0.0,0.0419,0.00005,0.00067,0.00002,0.0,0.00004,0.00002,0.0,0.0001,0.076,0.0,0.9739,0.0014,0.00001,0.00003,0.00004,0.0,0.0028,0.0064,0.00026,0.00009,0.0027,0.0112,0.4624,0.00004,1.0,0.00004,0.0
36097997,0.0,0.0,0.0,0.00015,0.00016,0.0089,0.00076,0.0015,0.00015,0.0,0.0,0.00078,0.0,0.00011,0.0,0.0,0.0,0.0,0.00056,0.0,0.0,0.004,0.00005,0.00056,0.0,0.0,0.00092,0.00001,0.0,0.0,0.00062,0.00002,0.9824,0.00061,0.0,0.0,0.0,0.00003,0.0019,0.00037,0.00012,0.0,0.00072,0.0248,0.9767,0.00003,1.0,0.0,0.0
36377657,0.00003,0.0,0.0001,0.0023,0.0023,0.0089,0.0087,0.003,0.9091,0.00005,0.00001,0.00023,0.00006,0.0017,0.0,0.00016,0.0026,0.00038,0.007,0.00024,0.00006,0.0279,0.00049,0.00045,0.0,0.00004,0.00017,0.00004,0.0,0.0013,0.0012,0.00002,0.00029,0.0017,0.00024,0.00003,0.00003,0.00003,0.004,0.0036,0.00032,0.0016,0.002,0.0037,0.0074,0.00003,0.0,0.00002,0.00041
36423207,0.0,0.0,0.00001,0.00072,0.00064,0.1057,0.0,0.0022,0.00015,0.00005,0.00003,0.00023,0.0,0.0,0.0027,0.00016,0.0012,0.00038,0.00065,0.00006,0.0,0.0119,0.00017,0.00045,0.0,0.0,0.00004,0.00016,0.0,0.0013,0.021,0.00002,0.9147,0.0014,0.00001,0.00003,0.0,0.00004,0.0655,0.1174,0.00047,0.0,0.2244,0.0052,0.9573,0.0139,0.9956,0.00003,0.00023
36473277,0.0,0.0,0.00001,0.00072,0.00016,0.0315,0.0,0.00069,0.00015,0.0,0.00001,0.00078,0.00002,0.00063,0.0,0.00008,0.00068,0.00017,0.0107,0.00099,0.00002,0.0525,0.001,0.00026,0.0,0.0,0.00009,0.00001,0.0,0.00013,0.021,0.00003,0.4565,0.0014,0.00015,0.0,0.0,0.0,0.0254,0.003,0.00026,0.0,0.002,0.00083,0.9573,0.00044,0.9895,0.00002,0.00022
37037287,0.0,0.0,0.0,0.006,0.0014,0.0008,0.0501,0.0038,0.00015,0.00005,0.00002,0.00002,0.0007,0.0271,0.0,0.00024,0.00015,0.00019,0.0264,0.0031,0.00002,0.274,0.00017,0.00073,0.00014,0.0,0.0079,0.00002,0.0,0.0018,0.0012,0.00002,0.00029,0.0035,0.00001,0.0,0.0,0.00028,0.00089,0.0647,0.0021,0.0012,0.0045,0.0204,0.0025,0.0,0.0,0.00008,0.0013
37155177,0.0,0.0,0.0,0.002,0.001,0.0027,0.8728,0.00042,0.00023,0.00005,0.00001,0.00002,0.00006,0.0059,0.0025,0.0357,0.0001,0.00038,0.0165,0.0108,0.00005,0.2442,0.00005,0.0019,0.0,0.0,0.00055,0.0,0.0,0.00033,0.01,0.00017,0.0042,0.1357,0.00001,0.0,0.0,0.00004,0.0509,0.8364,0.00049,0.0407,0.0027,0.1504,0.0039,0.0,0.00002,0.00002,0.0011
37459647,0.00003,0.0,0.00006,0.0029,0.0026,0.0027,0.0087,0.0022,0.004,0.00005,0.00003,0.00023,0.00006,0.0162,0.00002,0.00024,0.0047,0.00039,0.0031,0.00008,0.00005,0.0224,0.00049,0.00073,0.0,0.00004,0.0003,0.00002,0.00006,0.00039,0.00086,0.00006,0.0016,0.0029,0.00015,0.00003,0.00013,0.00004,0.003,0.0026,0.004,0.00033,0.0261,0.0041,0.9741,0.00004,0.0012,0.00001,0.00051
33319488,0.0,0.0,0.0,0.0029,0.001,0.0008,0.0686,0.0012,0.00015,0.00001,0.00001,0.00002,0.00006,0.00091,0.0,0.0314,0.00021,0.00039,0.0046,0.00008,0.00014,0.0081,0.0,0.00045,0.00014,0.0,0.0019,0.00001,0.0,0.00033,0.0024,0.00023,0.00014,0.0047,0.00015,0.0,0.0,0.00004,0.0044,0.0029,0.0171,0.033,0.0027,0.0033,0.0013,0.00004,0.0,0.00004,0.00022
34057668,0.0,0.00002,0.0,0.006,0.0012,0.0008,0.0056,0.0012,0.00015,0.00005,0.00002,0.00023,0.00006,0.0202,0.0,0.00018,0.00015,0.00017,0.0031,0.00093,0.00005,0.0029,0.00005,0.0003,0.0,0.0,0.00091,0.00016,0.0,0.00013,0.0066,0.00002,0.00029,0.0047,0.00001,0.0,0.00002,0.0,0.0014,0.0058,0.00047,0.0016,0.0978,0.0156,0.0077,0.0,0.0,0.00004,0.00077
34120128,0.0,0.0,0.00001,0.006,0.0012,0.0035,0.0147,0.0016,0.00015,0.00001,0.0,0.00002,0.00006,0.00091,0.0,0.00024,0.0012,0.00039,0.0269,0.00024,0.0032,0.0017,0.00017,0.00067,0.0,0.00004,0.00009,0.00003,0.0,0.00033,0.0016,0.00002,0.0042,0.0035,0.00024,0.0,0.00013,0.00066,0.0019,0.0133,0.001,0.0012,0.0261,0.0014,0.3174,0.0,0.00002,0.00002,0.00051
34445158,0.0,0.0,0.00001,0.0017,0.001,0.0027,0.0478,0.0247,0.00023,0.00001,0.00001,0.00008,0.00006,0.0018,0.0,0.00024,0.00034,0.00017,0.00056,0.00006,0.00014,0.0415,0.00005,0.00067,0.0,0.0,0.00055,0.00003,0.0,0.00079,0.0024,0.00002,0.00029,0.0063,0.00001,0.0,0.00004,0.00018,0.0079,0.0333,0.004,0.002,0.0108,0.0112,0.0025,0.00003,0.0,0.00003,0.00013
35154618,0.0,0.0,0.00001,0.0268,0.0012,0.0027,0.0175,0.0133,0.00023,0.00005,0.00002,0.00078,0.00007,0.0261,0.00002,0.0013,0.00021,0.00038,0.0164,0.00025,0.00005,0.035,0.00027,0.00056,0.0,0.0,0.00017,0.00036,0.0,0.0002,0.0017,0.00002,0.00041,0.0047,0.00009,0.0,0.0,0.00004,0.1646,0.0179,0.00047,0.0105,0.0168,0.0239,0.0513,0.00003,0.0,0.00008,0.002
35941828,0.0,0.0,0.0001,0.00072,0.00064,0.0022,0.1021,0.0403,0.004,0.0,0.0,0.00004,0.00002,0.00049,0.0,0.0122,0.00015,0.00017,0.00056,0.0004,0.00002,0.5304,0.00011,0.0003,0.00002,0.0,0.0251,0.00004,0.0,0.0053,0.021,0.0,0.00023,0.1538,0.00001,0.0,0.00002,0.00003,0.0019,0.1087,0.00032,0.0505,0.0071,0.0677,0.0013,0.0,0.0,0.0002,0.00013
36154448,0.00005,0.00002,0.0164,0.00093,0.0083,0.0668,0.0056,0.003,0.0027,0.00019,0.00002,0.00078,0.00006,0.00091,0.0,0.0013,0.0047,0.0013,0.0031,0.0005,0.00005,0.0224,0.00049,0.0176,0.00002,0.00004,0.00055,0.00024,0.00038,0.0039,0.0048,0.00006,0.0141,0.0014,0.0022,0.0036,0.0018,0.00004,0.0152,0.007,0.004,0.00084,0.0168,0.0112,0.8787,0.0361,0.9597,0.00014,0.00041
36327898,0.00005,0.0,0.00018,0.00072,0.00016,0.0089,0.0016,0.00042,0.00023,0.00019,0.00007,0.00004,0.00006,0.00041,0.0,0.00008,0.0047,0.00017,0.00056,0.00006,0.00061,0.0003,0.00034,0.0263,0.0,0.0,0.00009,0.00024,0.0,0.00013,0.001,0.00003,0.0029,0.0012,0.00015,0.00033,0.00013,0.0,0.0074,0.003,0.00032,0.00006,0.002,0.0013,0.9806,0.0,0.00006,0.0,0.00022
36399268,0.00003,0.0,0.00006,0.0029,0.00064,0.00088,0.0213,0.0015,0.0083,0.00082,0.00007,0.0001,0.00007,0.00091,0.0,0.0013,0.0047,0.00017,0.013,0.00089,0.00006,0.0052,0.0037,0.00067,0.0,0.00004,0.0021,0.00004,0.0,0.001,0.0012,0.00006,0.00029,0.0047,0.00015,0.00003,0.0,0.00004,0.0044,0.0084,0.00099,0.00084,0.0027,0.0041,0.3779,0.00004,0.0,0.00004,0.0037
37287318,0.0,0.00002,0.0001,0.002,0.0014,0.1798,0.0133,0.0045,0.00015,0.00005,0.00002,0.00023,0.00006,0.0023,0.0,0.00018,0.0019,0.00017,0.0025,0.00099,0.00002,0.0207,0.0,0.0015,0.0,0.0,0.00009,0.00004,0.0,0.001,0.00095,0.00006,0.0352,0.008,0.00001,0.00003,0.00003,0.0103,0.00089,0.00084,0.00032,0.0077,0.0845,0.0014,0.9094,0.0126,0.0135,0.00002,0.0
33951249,0.0,0.0,0.0,0.002,0.0013,0.0011,0.0175,0.0987,0.00015,0.0,0.0,0.00002,0.00007,0.0507,0.0,0.00016,0.00021,0.00038,0.0046,0.0007,0.00002,0.1166,0.0081,0.00026,0.0,0.0,0.0417,0.00001,0.0,0.00033,0.0146,0.00017,0.00029,0.0149,0.00001,0.0,0.0,0.0,0.0074,0.1087,0.00099,0.00033,0.0168,0.0054,0.0039,0.0,0.0,0.0042,0.00061
33772349,0.0,0.0,0.0,0.0061,0.00016,0.00052,0.0175,0.0016,0.00023,0.0,0.0,0.00008,0.00007,0.1551,0.086,0.0013,0.00068,0.00038,0.0323,0.00006,0.00005,0.00081,0.00004,0.00045,0.0,0.0,0.00021,0.0,0.0,0.0018,0.0024,0.00003,0.00086,0.0063,0.00001,0.0,0.0,0.0,0.077,0.0026,0.00036,0.0016,0.1322,0.1121,0.0162,0.00003,0.00002,0.00002,0.0037
34077429,0.0,0.0,0.0,0.0095,0.0042,0.0071,0.2162,0.0088,0.00059,0.00021,0.00007,0.00002,0.0053,0.00041,0.0,0.0554,0.0047,0.00038,0.00065,0.00099,0.00002,0.0525,0.00004,0.0003,0.0,0.0,0.00017,0.00002,0.0,0.0032,0.0066,0.00003,0.00086,0.0014,0.0064,0.00003,0.00002,0.00066,0.00039,0.0058,0.0019,0.0169,0.0112,0.0112,0.0076,0.0,0.0,0.00002,0.00013
34389509,0.0,0.0,0.0,0.00015,0.00033,0.2886,0.0,0.00042,0.00015,0.0,0.0,0.00002,0.0,0.00041,0.0,0.0,0.00021,0.0,0.0015,0.00022,0.0,0.0075,0.00017,0.00045,0.0,0.0,0.0024,0.0,0.0,0.00033,0.00077,0.0,0.4815,0.0014,0.00001,0.0,0.0,0.00003,0.00089,0.00051,0.00047,0.0,0.0027,0.0023,0.9864,0.00004,0.9961,0.00002,0.00006
34549339,0.0,0.00002,0.0001,0.0203,0.0012,0.0022,0.025,0.0133,0.00015,0.00005,0.00002,0.0001,0.00007,0.0162,0.0,0.0017,0.00034,0.00017,0.0018,0.0004,0.00005,0.0123,0.00005,0.00045,0.0,0.00004,0.00034,0.00024,0.00006,0.0039,0.00095,0.00006,0.00029,0.0143,0.00015,0.00003,0.00004,0.00004,0.0254,0.0058,0.004,0.0016,0.005,0.0033,0.0942,0.00004,0.0,0.00016,0.00023
35041849,0.0,0.00002,0.0,0.0061,0.001,0.00052,0.0282,0.0015,0.00015,0.0,0.0,0.00002,0.00006,0.0023,0.0,0.00018,0.0001,0.00075,0.007,0.00024,0.00014,0.0055,0.0,0.00045,0.00002,0.0,0.00039,0.0,0.0,0.00079,0.001,0.00017,0.00029,0.0012,0.00001,0.0,0.0,0.00043,0.0019,0.0013,0.0944,0.0016,0.0112,0.00083,0.0062,0.00003,0.0,0.00008,0.00077
35579989,0.0,0.0,0.00001,0.0203,0.00049,0.0315,0.1395,0.0133,0.0053,0.0092,0.00002,0.0,0.00006,0.0097,0.0,0.00022,0.0496,0.00017,0.0019,0.00008,0.00005,0.0949,0.00017,0.003,0.0,0.0,0.00009,0.0,0.0,0.0026,0.00077,0.0,0.0016,0.3689,0.0024,0.0,0.00002,0.0,0.0014,0.0064,0.00015,0.0056,0.0027,0.0716,0.0021,0.0,0.00004,0.00001,0.00041
35759349,0.0,0.0,0.0,0.2304,0.00016,0.0012,0.2712,0.0016,0.00015,0.00005,0.00002,0.00002,0.0156,0.0023,0.0,0.3177,0.00026,0.00019,0.00021,0.0018,0.00005,0.0279,0.00027,0.00045,0.0,0.0,0.00009,0.00002,0.0,0.00013,0.0039,0.00003,0.00029,0.0014,0.00001,0.0,0.0,0.0,0.0079,0.0053,0.00036,0.0906,0.0027,0.0023,0.0025,0.0,0.0,0.0002,0.00022
36114949,0.0,0.0,0.00001,0.00015,0.00064,0.0668,0.9286,0.0015,0.0012,0.00005,0.00002,0.00008,0.00006,0.0023,0.0,0.6504,0.0012,0.00038,0.0,0.00006,0.00002,0.0268,0.00004,0.00045,0.0,0.0,0.00009,0.00002,0.0,0.0177,0.0024,0.0,0.0196,0.3079,0.00001,0.0,0.00002,0.0,0.0043,0.0498,0.00026,0.7939,0.00081,0.1119,0.0025,0.0,0.0,0.00003,0.00044
37465679,0.00005,0.00002,0.0001,0.0039,0.00064,0.0011,0.0361,0.009,0.0015,0.00005,0.00001,0.0001,0.00006,0.005,0.0,0.00024,0.00068,0.00071,0.0041,0.00016,0.00005,0.0079,0.00017,0.00067,0.0,0.00004,0.00009,0.00004,0.00006,0.00033,0.0016,0.00003,0.00023,0.013,0.00015,0.00005,0.00003,0.00004,0.00039,0.0026,0.025,0.0012,0.0074,0.0013,0.0021,0.00004,0.0001,0.00004,0.00023
37734899,0.0,0.0,0.00001,0.0029,0.00016,0.0027,0.0031,0.2425,0.00015,0.00005,0.00002,0.00008,0.00002,0.011,0.0,0.00008,0.0019,0.00017,0.0019,0.00006,0.00005,0.0123,0.0005,0.0014,0.0,0.0,0.00009,0.00002,0.0,0.00079,0.00057,0.00002,0.00029,0.1778,0.00015,0.0,0.00002,0.00043,0.004,0.0013,0.00015,0.00009,0.002,0.845,0.0513,0.00003,0.00027,0.00016,0.0
34151886,0.0,0.00002,0.0,0.0034,0.0821,0.00095,0.2162,0.0185,0.00015,0.00001,0.00001,0.00078,0.0053,0.0017,0.0,0.0013,0.00026,0.00075,0.0264,0.7732,0.00076,0.1414,0.00005,0.00045,0.0,0.0,0.0159,0.00016,0.0,0.0111,0.0013,0.00023,0.00041,0.0124,0.00001,0.00003,0.0,0.0,0.0023,0.007,0.00036,0.0095,0.0227,0.039,0.0025,0.0,0.0,0.00002,0.00077
34230446,0.0,0.0,0.0,0.0034,0.9833,0.0011,0.0039,0.0056,0.00015,0.0,0.0,0.00004,0.00006,0.00063,0.00002,0.00016,0.0001,0.00017,0.00065,0.00024,0.00002,0.0613,0.0,0.00026,0.0,0.0,0.00017,0.0,0.00006,0.001,0.0013,0.0,0.00029,0.0029,0.00015,0.0,0.00002,0.00003,0.0028,0.00037,0.00047,0.00033,0.0027,0.0014,0.0021,0.0,0.0,0.00016,0.00013
34477946,0.0,0.0,0.00001,0.00093,0.0012,0.0022,0.0147,0.0012,0.00015,0.0,0.00002,0.00008,0.00006,0.00075,0.0,0.00024,0.00021,0.00034,0.0164,0.00089,0.00005,0.0029,0.00027,0.00023,0.0,0.0,0.00055,0.00025,0.0,0.001,0.00057,0.00002,0.00029,0.0007,0.00001,0.0,0.00004,0.00003,0.0013,0.0013,0.00026,0.0056,0.00099,0.0014,0.0021,0.0,0.0,0.00008,0.008
34500626,0.0,0.0,0.0,0.00072,0.00033,0.0011,0.0056,0.00042,0.00023,0.0,0.00001,0.00002,0.00007,0.0023,0.0,0.0013,0.00021,0.00017,0.0036,0.00024,0.00006,0.00031,0.0,0.00026,0.0,0.0,0.00004,0.00002,0.0,0.0018,0.0016,0.0,0.00023,0.0014,0.00001,0.0,0.0,0.0,0.00089,0.0088,0.0368,0.00084,0.00099,0.0025,0.0035,0.0,0.0,0.00002,0.00077
35439116,0.00003,0.00002,0.00018,0.006,0.0052,0.0089,0.0138,0.0024,0.0236,0.00036,0.00003,0.00023,0.00007,0.003,0.0,0.002,0.012,0.00038,0.007,0.0015,0.00014,0.0123,0.00036,0.0498,0.00002,0.00015,0.00034,0.00002,0.00006,0.0111,0.0017,0.00003,0.00086,0.008,0.0394,0.00003,0.00013,0.00004,0.0079,0.0088,0.0012,0.0018,0.0323,0.0054,0.4496,0.00004,0.0,0.00003,0.00077
36203746,0.00003,0.0,0.0011,0.002,0.0519,0.0057,0.0175,0.0015,0.0053,0.0012,0.00003,0.00078,0.0005,0.0072,0.0,0.00016,0.0098,0.00017,0.0025,0.00024,0.00057,0.0279,0.0005,0.0129,0.0,0.00053,0.00039,0.00036,0.00006,0.0018,0.0016,0.00006,0.00023,0.0063,0.00015,0.00065,0.00013,0.00004,0.0013,0.0058,0.0045,0.0018,0.00099,0.0112,0.8239,0.0,0.0001,0.00016,0.00022
36370926,0.0,0.00002,0.0,0.0017,0.0012,0.00094,0.0147,0.0073,0.00015,0.00001,0.00001,0.00065,0.00039,0.0023,0.0,0.00022,0.00021,0.00038,0.0151,0.00024,0.00006,0.0099,0.00017,0.00045,0.00002,0.0,0.0033,0.00003,0.0,0.0018,0.00086,0.00003,0.00029,0.0063,0.00001,0.0,0.00003,0.00004,0.0044,0.0026,0.0171,0.00054,0.005,0.0099,0.0048,0.00003,0.0,0.00073,0.0013
36472596,0.0,0.0,0.0,0.00015,0.00033,0.0012,0.9909,0.0024,0.00015,0.00019,0.00007,0.0,0.00064,0.00011,0.0,0.2294,0.00021,0.00008,0.0031,0.00016,0.00005,0.1166,0.00005,0.00045,0.0,0.0,0.00055,0.00002,0.0,0.0032,0.0024,0.00002,0.0345,0.8263,0.00015,0.00003,0.00004,0.0,0.0152,0.0064,0.00012,0.5875,0.0043,0.0959,0.00096,0.0,0.00006,0.0,0.00013
36601776,0.00003,0.00002,0.0001,0.0017,0.0013,0.0448,0.016,0.003,0.00037,0.00019,0.00007,0.00023,0.00006,0.00049,0.0,0.00024,0.0013,0.0013,0.00065,0.00022,0.00076,0.0029,0.00049,0.003,0.00002,0.0,0.00009,0.0006,0.00006,0.00033,0.00077,0.00002,0.00029,0.0029,0.00015,0.00005,0.00004,0.0,0.0056,0.007,0.0012,0.00084,0.0071,0.007,0.8394,0.00003,0.0001,0.00002,0.00041
37590406,0.00005,0.00002,0.00001,0.0046,0.0038,0.0011,0.0031,0.0054,0.00023,0.00021,0.00002,0.00006,0.00006,0.0072,0.0,0.00022,0.0013,0.00038,0.0031,0.00022,0.00014,0.0224,0.001,0.00045,0.0,0.00015,0.00091,0.00024,0.00006,0.001,0.0039,0.00017,0.00029,0.0021,0.00015,0.00006,0.00004,0.00003,0.0112,0.0133,0.0072,0.00054,0.0062,0.0393,0.0076,0.00004,0.00002,0.00003,0.0031
